#CYCLE MODE MOVEINDEX MOVE FRAME RMSD_ALL RMSD_FOLDED RGYR_ALL RGYR_FOLDED Z_ALL Z_FOLDED Z_NTER THET
295 PULL 1 C 4 NONE 3.72249 12.9709 12.9709 -19.4043 -19.4043 -62.3921 82.1775
296 PULL 1 C 0 NONE 3.42066 13.002 13.002 -20.0451 -20.0451 -65.1647 80.8065
296 PULL 1 C 1 NONE 3.49322 13.0446 13.0446 -20.0128 -20.0128 -65.3669 79.9818
296 PULL 1 C 2 NONE 3.44533 13.0949 13.0949 -20.1164 -20.1164 -64.9824 79.2833
296 PULL 1 C 3 NONE 3.50224 13.0291 13.0291 -20.047 -20.047 -64.9947 79.7422
296 PULL 1 C 4 NONE 3.56689 12.9828 12.9828 -20.0175 -20.0175 -64.5626 80.0919
297 PULL 1 A 0 NONE 3.64984 12.8583 12.8583 -19.8286 -19.8286 -61.8757 81.339
297 PULL 1 A 1 NONE 3.76291 12.9185 12.9185 -19.9256 -19.9256 -61.8652 80.3188
297 PULL 1 A 2 NONE 3.83257 12.8984 12.8984 -19.7745 -19.7745 -61.6869 80.7757
297 PULL 1 A 3 NONE 3.73003 12.898 12.898 -19.6387 -19.6387 -61.9597 80.5141
297 PULL 1 A 4 NONE 3.52649 12.9458 12.9458 -19.6547 -19.6547 -61.7888 80.3027
298 PULL 1 B 0 NONE 3.66831 13.0552 13.0552 -20.2752 -20.2752 -64.793 79.3275
298 PULL 1 B 1 NONE 3.6888 12.8451 12.8451 -20.1812 -20.1812 -65.6153 80.7273
298 PULL 1 B 2 NONE 3.65834 12.9468 12.9468 -20.1033 -20.1033 -65.4723 80.8523
298 PULL 1 B 3 NONE 3.71044 12.8634 12.8634 -20.1023 -20.1023 -64.6105 81.8404
298 PULL 1 B 4 NONE 3.70677 13.0568 13.0568 -19.7777 -19.7777 -64.5409 81.3874
299 PULL 1 D 0 NONE 3.7173 12.9538 12.9538 -20.1332 -20.1332 -65.631 82.4106
299 PULL 1 D 1 NONE 3.76438 12.8636 12.8636 -20.1777 -20.1777 -65.1994 82.6008
299 PULL 1 D 2 NONE 3.8449 12.8639 12.8639 -20.1374 -20.1374 -64.9645 81.743
299 PULL 1 D 3 NONE 3.84506 12.9016 12.9016 -20.1052 -20.1052 -65.696 81.7089
299 PULL 1 D 4 NONE 3.84092 12.9598 12.9598 -20.2392 -20.2392 -65.9857 82.3535
300 PULL 1 C 0 NONE 3.45462 13.1729 13.1729 -20.1041 -20.1041 -65.2872 82.2242
300 PULL 1 C 1 NONE 3.49096 13.0851 13.0851 -20.0147 -20.0147 -64.9042 82.2394
300 PULL 1 C 2 NONE 3.43485 13.0744 13.0744 -19.9242 -19.9242 -65.1481 80.5236
300 PULL 1 C 3 NONE 3.36167 13.0975 13.0975 -20.1204 -20.1204 -65.084 81.335
300 PULL 1 C 4 NONE 3.40952 13.1517 13.1517 -20.0943 -20.0943 -65.8482 81.6854
301 PULL 1 E 0 NONE 3.53778 13.0174 13.0174 -20.0716 -20.0716 -64.1927 79.3939
301 PULL 1 E 1 NONE 3.43233 12.9987 12.9987 -19.9946 -19.9946 -63.1688 78.7196
301 PULL 1 E 2 NONE 3.4801 12.9731 12.9731 -20.0448 -20.0448 -63.6095 80.0971
301 PULL 1 E 3 NONE 3.44171 12.9976 12.9976 -19.9886 -19.9886 -63.7738 80.3605
301 PULL 1 E 4 NONE 3.42014 13.0158 13.0158 -19.9628 -19.9628 -64.3216 79.468
302 PULL 1 E 0 NONE 3.40503 12.9755 12.9755 -19.8047 -19.8047 -64.1033 76.0948
302 PULL 1 E 1 NONE 3.45926 12.9706 12.9706 -19.7729 -19.7729 -64.3849 76.924
302 PULL 1 E 2 NONE 3.52579 12.9775 12.9775 -19.5251 -19.5251 -64.6662 76.3261
302 PULL 1 E 3 NONE 3.55568 12.8451 12.8451 -19.4522 -19.4522 -65.1168 77.0473
302 PULL 1 E 4 NONE 3.55005 12.9195 12.9195 -19.3744 -19.3744 -65.0808 77.6642
303 PULL 1 C 0 NONE 3.3135 13.0161 13.0161 -20.559 -20.559 -63.0628 76.4666
303 PULL 1 C 1 NONE 3.37448 12.9924 12.9924 -20.6234 -20.6234 -64.0858 76.4386
303 PULL 1 C 2 NONE 3.19451 13.0176 13.0176 -20.4213 -20.4213 -64.6766 75.9948
303 PULL 1 C 3 NONE 3.24623 13.0193 13.0193 -20.3038 -20.3038 -63.5283 76.4999
303 PULL 1 C 4 NONE 3.16738 13.0261 13.0261 -20.3515 -20.3515 -63.0193 76.2021
304 PULL 1 E 0 NONE 3.37776 12.9967 12.9967 -20.0855 -20.0855 -63.2933 80.6357
304 PULL 1 E 1 NONE 3.56352 12.9966 12.9966 -20.3318 -20.3318 -62.6224 81.2431
304 PULL 1 E 2 NONE 3.58647 12.988 12.988 -20.1201 -20.1201 -62.164 81.9202
304 PULL 1 E 3 NONE 3.57386 12.9594 12.9594 -19.9529 -19.9529 -61.0569 81.2073
304 PULL 1 E 4 NONE 3.53619 13.0046 13.0046 -20.0051 -20.0051 -63.6876 80.8536
305 PULL 1 F 0 NONE 3.57256 13.0407 13.0407 -19.8348 -19.8348 -61.3491 80.4171
305 PULL 1 F 1 NONE 3.46769 13.0361 13.0361 -19.9053 -19.9053 -62.4379 80.6265
305 PULL 1 F 2 NONE 3.55326 13.0516 13.0516 -19.9002 -19.9002 -61.2225 81.4547
305 PULL 1 F 3 NONE 3.55946 13.0172 13.0172 -19.9298 -19.9298 -63.9015 80.9219
305 PULL 1 F 4 NONE 3.45229 13.1013 13.1013 -19.9398 -19.9398 -63.302 82.6244
306 PULL 1 D 0 NONE 3.51748 12.885 12.885 -19.7767 -19.7767 -62.8625 81.8944
306 PULL 1 D 1 NONE 3.4907 12.9994 12.9994 -20.0135 -20.0135 -62.4365 81.163
306 PULL 1 D 2 NONE 3.35072 13.0234 13.0234 -20.2174 -20.2174 -62.5825 82.3253
306 PULL 1 D 3 NONE 3.43412 13.0355 13.0355 -20.147 -20.147 -62.7115 82.2611
306 PULL 1 D 4 NONE 3.45911 13.0016 13.0016 -20.0021 -20.0021 -64.0596 83.1003
307 PULL 1 F 0 NONE 3.25729 13.1228 13.1228 -20.6902 -20.6902 -63.4212 81.2942
307 PULL 1 F 1 NONE 3.29368 13.1133 13.1133 -20.5101 -20.5101 -62.8905 80.1819
307 PULL 1 F 2 NONE 3.26488 13.0963 13.0963 -20.4658 -20.4658 -63.1708 79.3565
307 PULL 1 F 3 NONE 3.32644 13.038 13.038 -20.3715 -20.3715 -62.3597 79.3086
307 PULL 1 F 4 NONE 3.32693 12.9275 12.9275 -20.3121 -20.3121 -63.3605 79.3404
308 PULL 1 F 0 NONE 3.6924 12.9535 12.9535 -20.3545 -20.3545 -62.8813 83.4941
308 PULL 1 F 1 NONE 3.66316 12.8818 12.8818 -20.3534 -20.3534 -63.6039 84.5474
308 PULL 1 F 2 NONE 3.64839 12.9163 12.9163 -20.1483 -20.1483 -63.8876 83.9268
308 PULL 1 F 3 NONE 3.72812 12.9653 12.9653 -20.1108 -20.1108 -63.4183 83.3111
308 PULL 1 F 4 NONE 3.67715 12.9442 12.9442 -20.1276 -20.1276 -62.8709 83.8362
309 PULL 1 D 0 NONE 3.4919 12.9489 12.9489 -19.941 -19.941 -63.5207 88.4023
309 PULL 1 D 1 NONE 3.47588 13.0051 13.0051 -20.211 -20.211 -63.6282 87.9697
309 PULL 1 D 2 NONE 3.51666 12.9373 12.9373 -20.3149 -20.3149 -64.3411 87.2781
309 PULL 1 D 3 NONE 3.6059 12.9366 12.9366 -20.2552 -20.2552 -64.5469 87.0629
309 PULL 1 D 4 NONE 3.56609 13.0434 13.0434 -20.3969 -20.3969 -64.6413 87.4306
310 PULL 1 C 0 NONE 3.42503 12.8622 12.8622 -20.2032 -20.2032 -63.8345 81.0114
310 PULL 1 C 1 NONE 3.47792 12.9552 12.9552 -20.313 -20.313 -64.2298 82.3332
310 PULL 1 C 2 NONE 3.48865 12.9395 12.9395 -20.2375 -20.2375 -63.6393 81.8059
310 PULL 1 C 3 NONE 3.56601 12.883 12.883 -20.2155 -20.2155 -63.8478 82.3675
310 PULL 1 C 4 NONE 3.68185 12.8848 12.8848 -20.0101 -20.0101 -64.2621 82.9053
311 PULL 1 D 0 NONE 3.27356 13.0804 13.0804 -20.4599 -20.4599 -65.3104 83.8756
311 PULL 1 D 1 NONE 3.39412 12.9798 12.9798 -20.5666 -20.5666 -65.0826 85.0228
311 PULL 1 D 2 NONE 3.26365 12.986 12.986 -20.6681 -20.6681 -65.5289 85.6361
311 PULL 1 D 3 NONE 3.40537 13.0544 13.0544 -20.6628 -20.6628 -64.4444 83.8046
311 PULL 1 D 4 NONE 3.35971 13.0628 13.0628 -20.5668 -20.5668 -65.1755 85.1478
312 PULL 1 E 0 NONE 3.44598 13.0812 13.0812 -20.2245 -20.2245 -65.1425 86.3212
312 PULL 1 E 1 NONE 3.44911 13.0363 13.0363 -20.0328 -20.0328 -65.0183 86.833
312 PULL 1 E 2 NONE 3.33145 13.0404 13.0404 -20.3067 -20.3067 -64.637 87.0264
312 PULL 1 E 3 NONE 3.27053 13.1024 13.1024 -20.5128 -20.5128 -65.5176 86.0315
312 PULL 1 E 4 NONE 3.25651 13.073 13.073 -20.5068 -20.5068 -65.4708 87.4714
313 PULL 1 D 0 NONE 3.29593 13.0319 13.0319 -19.9338 -19.9338 -65.353 80.8478
313 PULL 1 D 1 NONE 3.28266 13.0124 13.0124 -20.0578 -20.0578 -65.2822 80.2688
313 PULL 1 D 2 NONE 3.4912 12.9851 12.9851 -20.168 -20.168 -64.9021 80.798
313 PULL 1 D 3 NONE 3.3366 12.9626 12.9626 -20.0682 -20.0682 -65.3175 80.3749
313 PULL 1 D 4 NONE 3.26352 13.0381 13.0381 -20.1112 -20.1112 -65.128 80.1056
314 PULL 1 E 0 NONE 3.30439 12.9574 12.9574 -20.4884 -20.4884 -64.5724 82.5415
314 PULL 1 E 1 NONE 3.28708 13.034 13.034 -20.617 -20.617 -65.0323 82.1836
314 PULL 1 E 2 NONE 3.25637 13.1062 13.1062 -20.6472 -20.6472 -65.4104 83.1508
314 PULL 1 E 3 NONE 3.33301 13.1024 13.1024 -20.618 -20.618 -65.1463 82.016
314 PULL 1 E 4 NONE 3.37342 13.0344 13.0344 -20.6109 -20.6109 -64.9375 81.1097
315 PULL 1 E 0 NONE 3.77886 13.0184 13.0184 -20.0013 -20.0013 -65.0608 80.1027
315 PULL 1 E 1 NONE 3.73647 13.008 13.008 -19.9371 -19.9371 -64.8623 82.6258
315 PULL 1 E 2 NONE 3.64181 13.0493 13.0493 -19.9418 -19.9418 -64.8696 82.8801
315 PULL 1 E 3 NONE 3.50171 13.0464 13.0464 -20.0129 -20.0129 -65.1405 82.2726
315 PULL 1 E 4 NONE 3.53234 13.0617 13.0617 -19.9446 -19.9446 -65.1163 82.0239
316 PULL 1 A 0 NONE 3.38228 13.0142 13.0142 -20.233 -20.233 -65.2781 78.4926
316 PULL 1 A 1 NONE 3.32227 13.0181 13.0181 -20.1073 -20.1073 -65.0581 80.3804
316 PULL 1 A 2 NONE 3.34003 12.9497 12.9497 -20.2985 -20.2985 -64.7018 81.1423
316 PULL 1 A 3 NONE 3.36074 13.0635 13.0635 -20.6158 -20.6158 -65.0917 81.5847
316 PULL 1 A 4 NONE 3.45208 12.9842 12.9842 -20.524 -20.524 -65.1197 81.6764
317 PULL 1 F 0 NONE 3.41115 12.9468 12.9468 -20.2723 -20.2723 -64.9418 80.1246
317 PULL 1 F 1 NONE 3.4694 12.9135 12.9135 -20.4088 -20.4088 -65.6436 80.7089
317 PULL 1 F 2 NONE 3.45278 12.9648 12.9648 -20.3476 -20.3476 -65.6657 80.8543
317 PULL 1 F 3 NONE 3.58878 12.9468 12.9468 -20.2604 -20.2604 -65.1724 80.8139
317 PULL 1 F 4 NONE 3.655 12.9553 12.9553 -20.1671 -20.1671 -64.3837 80.6307
318 PULL 1 F 0 NONE 3.38619 13.1194 13.1194 -20.2624 -20.2624 -65.3721 84.9181
318 PULL 1 F 1 NONE 3.38271 13.0943 13.0943 -20.2922 -20.2922 -65.4838 85.9003
318 PULL 1 F 2 NONE 3.32808 13.1108 13.1108 -20.2495 -20.2495 -65.0674 84.385
318 PULL 1 F 3 NONE 3.39544 13.0367 13.0367 -20.2723 -20.2723 -65.0594 84.8684
318 PULL 1 F 4 NONE 3.41623 13.0499 13.0499 -20.4902 -20.4902 -65.0605 84.0407
319 PULL 1 A 0 NONE 3.33046 12.9517 12.9517 -20.0401 -20.0401 -64.6576 79.9687
319 PULL 1 A 1 NONE 3.42299 12.9503 12.9503 -19.7657 -19.7657 -65.3536 80.2842
319 PULL 1 A 2 NONE 3.3506 13.0233 13.0233 -20.0225 -20.0225 -64.7515 80.7421
319 PULL 1 A 3 NONE 3.17732 13.0475 13.0475 -20.1315 -20.1315 -64.7881 80.8778
319 PULL 1 A 4 NONE 3.27897 13.0153 13.0153 -20.239 -20.239 -64.4153 80.7699
320 PULL 1 E 0 NONE 3.37138 13.008 13.008 -20.5437 -20.5437 -64.9346 78.1353
320 PULL 1 E 1 NONE 3.35755 12.9797 12.9797 -20.5747 -20.5747 -65.0878 79.6755
320 PULL 1 E 2 NONE 3.38668 12.9314 12.9314 -20.5982 -20.5982 -64.0846 79.778
320 PULL 1 E 3 NONE 3.30979 12.9128 12.9128 -20.5561 -20.5561 -64.2317 81.6546
320 PULL 1 E 4 NONE 3.28209 12.9231 12.9231 -20.4308 -20.4308 -64.4157 80.8965
321 PULL 1 F 0 NONE 3.39632 13.0611 13.0611 -20.4864 -20.4864 -65.2246 79.7411
321 PULL 1 F 1 NONE 3.40098 13.0128 13.0128 -20.7088 -20.7088 -65.6603 79.8529
321 PULL 1 F 2 NONE 3.34512 13.1068 13.1068 -20.799 -20.799 -65.3141 81.4847
321 PULL 1 F 3 NONE 3.35116 13.1184 13.1184 -20.7186 -20.7186 -65.4038 80.2682
321 PULL 1 F 4 NONE 3.3346 13.1148 13.1148 -20.6248 -20.6248 -65.3137 79.3552
322 PULL 1 D 0 NONE 3.39026 12.9361 12.9361 -19.9918 -19.9918 -65.2777 80.2974
322 PULL 1 D 1 NONE 3.43439 12.9895 12.9895 -20.0327 -20.0327 -65.1592 78.916
322 PULL 1 D 2 NONE 3.33483 13.1236 13.1236 -20.002 -20.002 -65.7795 79.7436
322 PULL 1 D 3 NONE 3.47912 13.0827 13.0827 -20.1774 -20.1774 -65.6476 79.5736
322 PULL 1 D 4 NONE 3.43323 13.0915 13.0915 -20.2468 -20.2468 -65.0456 80.4937
323 PULL 1 B 0 NONE 3.50461 12.9909 12.9909 -19.7383 -19.7383 -62.8383 78.7523
323 PULL 1 B 1 NONE 3.38486 12.9393 12.9393 -19.6496 -19.6496 -63.5432 78.4998
323 PULL 1 B 2 NONE 3.26606 12.9457 12.9457 -19.811 -19.811 -64.4514 77.9055
323 PULL 1 B 3 NONE 3.22848 12.96 12.96 -19.8219 -19.8219 -65.0962 77.6763
323 PULL 1 B 4 NONE 3.38808 12.9118 12.9118 -19.6752 -19.6752 -64.3755 78.5171
324 PULL 1 F 0 NONE 3.4309 12.9852 12.9852 -19.7202 -19.7202 -64.6207 78.9176
324 PULL 1 F 1 NONE 3.50338 12.9935 12.9935 -19.6595 -19.6595 -64.3868 78.124
324 PULL 1 F 2 NONE 3.34427 12.9919 12.9919 -19.7427 -19.7427 -64.5368 77.3955
324 PULL 1 F 3 NONE 3.38265 12.9888 12.9888 -19.6677 -19.6677 -65.1665 77.9931
324 PULL 1 F 4 NONE 3.38807 12.9637 12.9637 -19.7039 -19.7039 -65.0258 77.3497
325 PULL 1 F 0 NONE 3.28767 13.0103 13.0103 -19.412 -19.412 -64.8088 76.8219
325 PULL 1 F 1 NONE 3.1267 12.9644 12.9644 -19.3214 -19.3214 -65.143 77.336
325 PULL 1 F 2 NONE 3.12845 12.9734 12.9734 -19.4413 -19.4413 -64.9139 76.5518
325 PULL 1 F 3 NONE 3.19825 12.9067 12.9067 -19.3291 -19.3291 -64.4404 76.4695
325 PULL 1 F 4 NONE 3.40304 12.9252 12.9252 -19.2753 -19.2753 -64.5523 77.6826
326 PULL 1 F 0 NONE 3.03766 13.0832 13.0832 -19.8874 -19.8874 -64.9127 77.559
326 PULL 1 F 1 NONE 3.08896 13.0819 13.0819 -19.995 -19.995 -64.6913 77.1454
326 PULL 1 F 2 NONE 3.13415 13.0829 13.0829 -19.9231 -19.9231 -64.4564 78.2986
326 PULL 1 F 3 NONE 3.06545 12.9885 12.9885 -20.0376 -20.0376 -64.8052 78.5136
326 PULL 1 F 4 NONE 3.14336 13.0123 13.0123 -19.917 -19.917 -64.171 77.303
327 PULL 1 D 0 NONE 3.19098 13.0982 13.0982 -20.6185 -20.6185 -65.5456 78.979
327 PULL 1 D 1 NONE 3.09933 13.0566 13.0566 -20.6185 -20.6185 -65.0563 79.6137
327 PULL 1 D 2 NONE 3.28037 12.9855 12.9855 -20.4991 -20.4991 -64.0926 79.4613
327 PULL 1 D 3 NONE 3.2145 13.0571 13.0571 -20.4791 -20.4791 -64.6339 78.2176
327 PULL 1 D 4 NONE 3.18711 12.8836 12.8836 -20.4228 -20.4228 -64.7016 77.4293
328 PULL 1 D 0 NONE 3.24771 13.0567 13.0567 -19.9544 -19.9544 -65.1782 75.5526
328 PULL 1 D 1 NONE 3.24625 12.9923 12.9923 -20.0674 -20.0674 -64.9078 75.6557
328 PULL 1 D 2 NONE 3.28159 13.0982 13.0982 -20.0862 -20.0862 -65.1027 76.4228
328 PULL 1 D 3 NONE 3.38978 13.0168 13.0168 -20.1077 -20.1077 -64.4511 74.9768
328 PULL 1 D 4 NONE 3.34392 13.0098 13.0098 -20.4393 -20.4393 -64.7565 75.2485
329 PULL 1 E 0 NONE 3.41161 12.9743 12.9743 -20.6091 -20.6091 -64.7738 76.4772
329 PULL 1 E 1 NONE 3.32888 13.0811 13.0811 -20.6722 -20.6722 -65.6794 75.6137
329 PULL 1 E 2 NONE 3.33905 12.9028 12.9028 -20.6963 -20.6963 -64.8043 75.628
329 PULL 1 E 3 NONE 3.2756 12.9928 12.9928 -20.7068 -20.7068 -64.7859 75.9456
329 PULL 1 E 4 NONE 3.29559 13.0133 13.0133 -20.6047 -20.6047 -65.3393 74.6095
330 PULL 1 E 0 NONE 3.27495 12.9128 12.9128 -20.2909 -20.2909 -65.1589 78.3569
330 PULL 1 E 1 NONE 3.2608 12.8907 12.8907 -20.4286 -20.4286 -65.6363 78.5003
330 PULL 1 E 2 NONE 3.29724 13.0021 13.0021 -20.4084 -20.4084 -65.3565 77.7815
330 PULL 1 E 3 NONE 3.19111 13.0128 13.0128 -20.5037 -20.5037 -65.2752 78.2884
330 PULL 1 E 4 NONE 3.2947 12.9684 12.9684 -20.5632 -20.5632 -65.1759 77.9896
331 PULL 1 B 0 NONE 2.89867 13.1405 13.1405 -20.7249 -20.7249 -64.8635 76.7914
331 PULL 1 B 1 NONE 2.86453 13.1405 13.1405 -20.5776 -20.5776 -64.7239 77.5038
331 PULL 1 B 2 NONE 2.93549 13.2067 13.2067 -20.6068 -20.6068 -64.5794 78.6243
331 PULL 1 B 3 NONE 3.06261 13.1589 13.1589 -20.7239 -20.7239 -64.8694 78.957
331 PULL 1 B 4 NONE 3.04634 13.0624 13.0624 -20.7383 -20.7383 -64.9177 80.1213
332 PULL 1 A 0 NONE 3.09232 13.1151 13.1151 -20.7731 -20.7731 -65.4784 77.5986
332 PULL 1 A 1 NONE 3.10577 13.1455 13.1455 -20.8943 -20.8943 -65.1502 78.7518
332 PULL 1 A 2 NONE 3.17426 13.1354 13.1354 -20.9665 -20.9665 -65.2555 78.5172
332 PULL 1 A 3 NONE 3.10525 13.0292 13.0292 -21.0729 -21.0729 -65.211 78.4093
332 PULL 1 A 4 NONE 3.12542 12.9892 12.9892 -21.0447 -21.0447 -64.8583 77.6226
333 PULL 1 E 0 NONE 3.1109 12.9405 12.9405 -20.5636 -20.5636 -65.1366 80.4882
333 PULL 1 E 1 NONE 3.07448 12.9606 12.9606 -20.4833 -20.4833 -64.7601 81.862
333 PULL 1 E 2 NONE 3.11481 13.0149 13.0149 -20.3796 -20.3796 -64.9901 80.8694
333 PULL 1 E 3 NONE 3.08189 13.0576 13.0576 -20.3679 -20.3679 -64.9952 80.1659
333 PULL 1 E 4 NONE 3.16951 13.0274 13.0274 -20.1375 -20.1375 -64.2921 79.8342
334 PULL 1 F 0 NONE 3.32332 12.9982 12.9982 -20.3992 -20.3992 -64.912 80.473
334 PULL 1 F 1 NONE 3.34298 13.1097 13.1097 -20.2913 -20.2913 -64.372 81.5154
334 PULL 1 F 2 NONE 3.36346 12.9948 12.9948 -20.4721 -20.4721 -63.2079 79.9501
334 PULL 1 F 3 NONE 3.3404 13.0443 13.0443 -20.5178 -20.5178 -63.8584 80.1547
334 PULL 1 F 4 NONE 3.24159 13.0347 13.0347 -20.6435 -20.6435 -64.2849 79.4881
335 PULL 1 D 0 NONE 3.13199 12.8543 12.8543 -20.5002 -20.5002 -62.7888 76.664
335 PULL 1 D 1 NONE 3.02693 13.0485 13.0485 -20.5448 -20.5448 -62.7247 76.0532
335 PULL 1 D 2 NONE 3.10338 13.0676 13.0676 -20.4536 -20.4536 -63.5294 75.6754
335 PULL 1 D 3 NONE 2.93784 13.0175 13.0175 -20.3933 -20.3933 -63.978 76.1982
335 PULL 1 D 4 NONE 3.14938 12.9838 12.9838 -20.384 -20.384 -63.9946 76.7476
336 PULL 1 F 0 NONE 3.26265 12.8999 12.8999 -20.5546 -20.5546 -64.046 80.5578
336 PULL 1 F 1 NONE 3.40104 12.9702 12.9702 -20.527 -20.527 -64.5542 81.7497
336 PULL 1 F 2 NONE 3.32317 12.955 12.955 -20.2797 -20.2797 -65.1127 81.6638
336 PULL 1 F 3 NONE 3.26502 12.9614 12.9614 -20.0647 -20.0647 -64.8898 81.7399
336 PULL 1 F 4 NONE 3.2296 12.9736 12.9736 -20.1287 -20.1287 -64.6071 80.9214
337 PULL 1 E 0 NONE 3.37645 12.9244 12.9244 -20.3667 -20.3667 -64.9126 83.8277
337 PULL 1 E 1 NONE 3.08804 12.9756 12.9756 -20.3301 -20.3301 -64.8039 82.8635
337 PULL 1 E 2 NONE 3.20027 12.8945 12.8945 -20.1815 -20.1815 -64.3624 81.1243
337 PULL 1 E 3 NONE 3.11689 12.9021 12.9021 -19.9664 -19.9664 -64.7412 81.8838
337 PULL 1 E 4 NONE 3.1671 12.9503 12.9503 -20.1293 -20.1293 -64.8345 82.6083
338 PULL 1 C 0 NONE 3.06724 12.9448 12.9448 -20.2571 -20.2571 -65.2684 80.4576
338 PULL 1 C 1 NONE 3.15859 12.9533 12.9533 -20.2701 -20.2701 -64.661 80.317
338 PULL 1 C 2 NONE 3.16731 12.9194 12.9194 -20.2723 -20.2723 -64.7488 81.3055
338 PULL 1 C 3 NONE 3.26664 13.0414 13.0414 -20.2806 -20.2806 -65.2833 81.9062
338 PULL 1 C 4 NONE 3.08191 13.0025 13.0025 -20.4486 -20.4486 -64.9197 82.4921
339 PULL 1 F 0 NONE 3.21529 12.948 12.948 -20.2544 -20.2544 -62.0737 81.7188
339 PULL 1 F 1 NONE 3.16643 12.9078 12.9078 -20.0327 -20.0327 -62.8525 81.0677
339 PULL 1 F 2 NONE 3.1724 12.9672 12.9672 -19.8967 -19.8967 -62.9661 81.2112
339 PULL 1 F 3 NONE 3.21473 12.9254 12.9254 -20.1087 -20.1087 -63.3214 79.8029
339 PULL 1 F 4 NONE 3.0945 12.8883 12.8883 -20.0259 -20.0259 -64.6344 80.2924
340 PULL 1 F 0 NONE 2.95652 13.0375 13.0375 -21.2961 -21.2961 -65.0888 81.4938
340 PULL 1 F 1 NONE 3.03334 13.0629 13.0629 -21.252 -21.252 -64.474 80.7923
340 PULL 1 F 2 NONE 3.00558 13.1789 13.1789 -21.2279 -21.2279 -65.0895 79.8777
340 PULL 1 F 3 NONE 2.85526 13.0256 13.0256 -21.2146 -21.2146 -65.6597 80.0245
340 PULL 1 F 4 NONE 2.89015 12.9748 12.9748 -21.1841 -21.1841 -65.1305 79.4652
341 PULL 1 D 0 NONE 2.99424 13.0567 13.0567 -20.1026 -20.1026 -65.2805 77.9667
341 PULL 1 D 1 NONE 3.03091 13.0386 13.0386 -20.246 -20.246 -65.2054 77.4982
341 PULL 1 D 2 NONE 2.99878 13.0965 13.0965 -20.1078 -20.1078 -65.1179 77.8956
341 PULL 1 D 3 NONE 3.24686 13.0701 13.0701 -20.2488 -20.2488 -65.2977 77.4809
341 PULL 1 D 4 NONE 3.38115 13.1959 13.1959 -20.2504 -20.2504 -65.0597 77.8354
342 PULL 1 E 0 NONE 2.96004 13.0876 13.0876 -20.3452 -20.3452 -64.9385 78.7896
342 PULL 1 E 1 NONE 2.82826 13.141 13.141 -20.3189 -20.3189 -65.6267 78.8025
342 PULL 1 E 2 NONE 2.89045 13.1118 13.1118 -20.4652 -20.4652 -65.2677 79.1912
342 PULL 1 E 3 NONE 2.95837 13.1825 13.1825 -20.6626 -20.6626 -65.9083 78.3718
342 PULL 1 E 4 NONE 2.86805 13.0601 13.0601 -20.6109 -20.6109 -65.2801 79.9483
343 PULL 1 B 0 NONE 3.13793 13.0845 13.0845 -19.8515 -19.8515 -64.3882 79.3901
343 PULL 1 B 1 NONE 3.30787 12.9482 12.9482 -19.8676 -19.8676 -64.1739 79.9374
343 PULL 1 B 2 NONE 3.36291 12.9136 12.9136 -19.9222 -19.9222 -64.183 79.3161
343 PULL 1 B 3 NONE 3.22483 13.0307 13.0307 -20.0189 -20.0189 -65.0239 78.9361
343 PULL 1 B 4 NONE 3.23471 12.9587 12.9587 -19.9866 -19.9866 -64.3984 80.6921
344 PULL 1 A 0 NONE 3.27619 12.9929 12.9929 -20.8482 -20.8482 -63.7006 81.2805
344 PULL 1 A 1 NONE 3.34154 12.9475 12.9475 -20.6312 -20.6312 -64.3465 82.5002
344 PULL 1 A 2 NONE 3.36729 13.0868 13.0868 -20.7379 -20.7379 -65.1142 81.8951
344 PULL 1 A 3 NONE 3.29481 13.0634 13.0634 -20.6909 -20.6909 -64.6648 82.4631
344 PULL 1 A 4 NONE 3.31131 13.1145 13.1145 -20.6091 -20.6091 -64.8784 81.5347
345 PULL 1 A 0 NONE 3.80121 12.8672 12.8672 -19.8448 -19.8448 -63.9077 78.3341
345 PULL 1 A 1 NONE 3.70107 12.8261 12.8261 -19.7227 -19.7227 -64.5075 78.7934
345 PULL 1 A 2 NONE 3.56926 12.9291 12.9291 -19.9582 -19.9582 -64.3332 79.5063
345 PULL 1 A 3 NONE 3.74113 12.8896 12.8896 -19.9002 -19.9002 -64.6273 79.6437
345 PULL 1 A 4 NONE 3.5553 12.8687 12.8687 -20.0169 -20.0169 -64.3121 78.2055
346 PULL 1 F 0 NONE 3.66898 12.9169 12.9169 -20.0145 -20.0145 -64.7663 82.8383
346 PULL 1 F 1 NONE 3.6134 12.8153 12.8153 -19.9234 -19.9234 -64.717 81.7535
346 PULL 1 F 2 NONE 3.64673 12.8259 12.8259 -19.8831 -19.8831 -64.3671 81.4838
346 PULL 1 F 3 NONE 3.60948 12.9397 12.9397 -19.9621 -19.9621 -64.3249 82.1148
346 PULL 1 F 4 NONE 3.49749 12.8867 12.8867 -19.801 -19.801 -64.8116 82.0345
347 PULL 1 B 0 NONE 3.99705 12.7705 12.7705 -19.4765 -19.4765 -64.0288 80.7122
347 PULL 1 B 1 NONE 4.03409 12.7364 12.7364 -19.4481 -19.4481 -64.6982 81.3424
347 PULL 1 B 2 NONE 3.91483 12.6541 12.6541 -19.3482 -19.3482 -63.9045 81.6841
